fold,class,bar_resnet50,bar_vgg16
1,Pepper__bell___healthy,0.2678745687007904,0.1564335823059082
1,Pepper__bell___healthy,0.2413199096918106,0.21880421042442322
1,Pepper__bell___healthy,0.12953950464725494,0.15420952439308167
1,Pepper__bell___healthy,0.37138935923576355,0.30947303771972656
1,Pepper__bell___healthy,0.2972753643989563,0.3951343894004822
1,Pepper__bell___healthy,0.6177669167518616,0.6477611064910889
1,Pepper__bell___healthy,0.1774301826953888,0.14616921544075012
1,Pepper__bell___healthy,0.2508278787136078,0.2576485574245453
1,Pepper__bell___healthy,0.2611005902290344,0.1671522855758667
1,Pepper__bell___healthy,0.2744506299495697,0.32800963521003723
1,Pepper__bell___healthy,0.23973792791366577,0.17729349434375763
1,Pepper__bell___healthy,0.7031009793281555,0.6792054772377014
1,Pepper__bell___healthy,0.25768136978149414,0.23024964332580566
1,Pepper__bell___healthy,0.38997402787208557,0.47601935267448425
1,Pepper__bell___healthy,0.2734302282333374,0.2907998561859131
1,Pepper__bell___healthy,0.2130696326494217,0.1412733942270279
1,Pepper__bell___healthy,0.24380412697792053,0.22408141195774078
1,Pepper__bell___healthy,0.45477938652038574,0.46794411540031433
1,Pepper__bell___healthy,0.16188542544841766,0.0968790277838707
1,Pepper__bell___healthy,0.1751929223537445,0.17766553163528442
1,Pepper__bell___healthy,0.238486185669899,0.15829399228096008
1,Pepper__bell___healthy,0.2215980589389801,0.3527228832244873
1,Pepper__bell___healthy,0.1744774878025055,0.1850544959306717
1,Pepper__bell___healthy,0.30169469118118286,0.3741978406906128
1,Pepper__bell___healthy,0.2108103632926941,0.18035243451595306
1,Pepper__bell___healthy,0.1708228439092636,0.2314121276140213
1,Pepper__bell___healthy,0.11549927294254303,0.1973266303539276
1,Pepper__bell___healthy,0.3652583658695221,0.36043137311935425
1,Pepper__bell___healthy,0.3066345751285553,0.29983845353126526
1,Pepper__bell___healthy,0.22763584554195404,0.16099153459072113
1,Pepper__bell___healthy,0.25263291597366333,0.1749032884836197
1,Pepper__bell___healthy,0.6513571739196777,0.6426993012428284
1,Pepper__bell___healthy,0.2089422196149826,0.2863864302635193
1,Pepper__bell___healthy,0.2833288311958313,0.26416411995887756
1,Pepper__bell___healthy,0.19546279311180115,0.12251957505941391
1,Pepper__bell___healthy,0.38570958375930786,0.37726351618766785
1,Pepper__bell___healthy,0.23754863440990448,0.16668887436389923
1,Pepper__bell___healthy,0.3289353549480438,0.280945360660553
1,Pepper__bell___healthy,0.15574440360069275,0.09658331423997879
1,Pepper__bell___healthy,0.18547052145004272,0.23837587237358093
1,Pepper__bell___healthy,0.19476865231990814,0.15854185819625854
1,Pepper__bell___healthy,0.18336930871009827,0.10490298271179199
1,Pepper__bell___healthy,0.2681836187839508,0.18660137057304382
1,Pepper__bell___healthy,0.2533944249153137,0.24326366186141968
1,Pepper__bell___healthy,0.22291956841945648,0.16582639515399933
1,Pepper__bell___healthy,0.35579216480255127,0.3664614260196686
1,Pepper__bell___healthy,0.2997838854789734,0.3218863010406494
1,Pepper__bell___healthy,0.19104449450969696,0.19921773672103882
1,Pepper__bell___healthy,0.8257194757461548,0.846847414970398
1,Pepper__bell___healthy,0.22531019151210785,0.19563540816307068
1,Pepper__bell___healthy,0.25828126072883606,0.17569130659103394
1,Pepper__bell___healthy,0.19805164635181427,0.1451062709093094
1,Pepper__bell___healthy,0.27875572443008423,0.1746179461479187
1,Pepper__bell___healthy,0.6395645141601562,0.6764872670173645
1,Pepper__bell___healthy,0.2365627884864807,0.29379576444625854
1,Pepper__bell___healthy,0.1896732896566391,0.17009501159191132
1,Pepper__bell___healthy,0.1579449474811554,0.18406519293785095
1,Pepper__bell___healthy,0.22929196059703827,0.2096008062362671
1,Pepper__bell___healthy,0.26020142436027527,0.23971885442733765
1,Pepper__bell___healthy,0.20034897327423096,0.16000407934188843
1,Pepper__bell___healthy,0.20625250041484833,0.27460673451423645
1,Pepper__bell___healthy,0.3733518123626709,0.3175978362560272
